,RegionName,City,State,lat,lon,Date,Rent
624,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-06,1025.0
731,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-07,1030.0
838,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-08,1035.0
945,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-09,1039.0
1052,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-10,1044.0
1159,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-11,1049.0
1266,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2014-12,1054.0
1373,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-01,1059.0
1480,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-02,1065.0
1587,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-03,1071.0
1694,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-04,1077.0
1801,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-05,1083.0
1908,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-06,1089.0
2015,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-07,1095.0
2122,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-08,1101.0
2229,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-09,1107.0
2336,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-10,1113.0
2443,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-11,1118.0
2550,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2015-12,1124.0
2657,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-01,1130.0
2764,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-02,1136.0
2871,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-03,1142.0
2978,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-04,1148.0
3085,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-05,1153.0
3192,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-06,1159.0
3299,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-07,1165.0
3406,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-08,1170.0
3513,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-09,1175.0
3620,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-10,1181.0
3727,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-11,1186.0
3834,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2016-12,1191.0
3941,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-01,1197.0
4048,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-02,1202.0
4155,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-03,1208.0
4262,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-04,1214.0
4369,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-05,1219.0
4476,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-06,1225.0
4583,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-07,1230.0
4690,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-08,1236.0
4797,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-09,1243.0
4904,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-10,1249.0
5011,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-11,1255.0
5118,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2017-12,1261.0
5225,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-01,1268.0
5332,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-02,1273.0
5439,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-03,1279.0
5546,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-04,1284.0
5653,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-05,1290.0
5760,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-06,1295.0
5867,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-07,1301.0
5974,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-08,1306.0
6081,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-09,1312.0
6188,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-10,1317.0
6295,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-11,1322.0
6402,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2018-12,1327.0
6509,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-01,1332.0
6616,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-02,1337.0
6723,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-03,1341.0
6830,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-04,1345.0
6937,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-05,1350.0
7044,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-06,1355.0
7151,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-07,1360.0
7258,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-08,1364.0
7365,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-09,1369.0
7472,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-10,1373.0
7579,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-11,1379.0
7686,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2019-12,1384.0
7793,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-01,1389.0
7900,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-02,1394.0
8007,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-03,1400.0
8114,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-04,1405.0
8221,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-05,1410.0
8328,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-06,1416.0
8435,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-07,1421.0
8542,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-08,1426.0
8649,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-09,1432.0
8756,"Daytona Beach, FL",Daytona Beach, FL,29.2108147,-81.0228331,2020-10,1437.0
21,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-01,1242.0
128,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-02,1258.0
235,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-03,1273.0
342,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-04,1289.0
449,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-05,1304.0
556,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-06,1320.0
663,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-07,1335.0
770,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-08,1350.0
877,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-09,1365.0
984,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-10,1380.0
1091,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-11,1395.0
1198,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2014-12,1409.0
1305,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-01,1423.0
1412,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-02,1434.0
1519,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-03,1446.0
1626,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-04,1457.0
1733,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-05,1467.0
1840,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-06,1477.0
1947,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-07,1487.0
2054,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-08,1495.0
2161,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-09,1504.0
2268,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-10,1513.0
2375,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-11,1520.0
2482,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2015-12,1528.0
2589,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-01,1535.0
2696,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-02,1541.0
2803,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-03,1548.0
2910,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-04,1554.0
3017,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-05,1558.0
3124,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-06,1562.0
3231,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-07,1567.0
3338,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-08,1570.0
3445,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-09,1574.0
3552,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-10,1577.0
3659,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-11,1582.0
3766,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2016-12,1586.0
3873,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-01,1590.0
3980,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-02,1594.0
4087,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-03,1599.0
4194,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-04,1603.0
4301,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-05,1608.0
4408,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-06,1612.0
4515,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-07,1617.0
4622,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-08,1622.0
4729,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-09,1627.0
4836,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-10,1631.0
4943,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-11,1636.0
5050,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2017-12,1641.0
5157,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-01,1645.0
5264,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-02,1651.0
5371,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-03,1656.0
5478,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-04,1661.0
5585,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-05,1667.0
5692,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-06,1673.0
5799,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-07,1679.0
5906,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-08,1685.0
6013,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-09,1691.0
6120,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-10,1696.0
6227,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-11,1702.0
6334,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2018-12,1707.0
6441,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-01,1713.0
6548,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-02,1718.0
6655,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-03,1723.0
6762,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-04,1727.0
6869,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-05,1732.0
6976,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-06,1737.0
7083,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-07,1741.0
7190,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-08,1745.0
7297,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-09,1749.0
7404,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-10,1754.0
7511,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-11,1755.0
7618,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2019-12,1757.0
7725,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-01,1758.0
7832,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-02,1758.0
7939,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-03,1758.0
8046,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-04,1758.0
8153,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-05,1758.0
8260,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-06,1758.0
8367,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-07,1758.0
8474,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-08,1758.0
8581,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-09,1758.0
8688,"Denver, CO",Denver, CO,39.7392364,-104.9848623,2020-10,1757.0
90,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-01,1005.0
197,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-02,1010.0
304,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-03,1015.0
411,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-04,1020.0
518,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-05,1025.0
625,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-06,1030.0
732,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-07,1035.0
839,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-08,1039.0
946,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-09,1044.0
1053,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-10,1049.0
1160,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-11,1052.0
1267,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2014-12,1056.0
1374,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-01,1059.0
1481,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-02,1060.0
1588,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-03,1061.0
1695,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-04,1062.0
1802,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-05,1061.0
1909,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-06,1061.0
2016,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-07,1061.0
2123,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-08,1061.0
2230,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-09,1061.0
2337,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-10,1060.0
2444,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-11,1061.0
2551,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2015-12,1062.0
2658,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-01,1062.0
2765,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-02,1064.0
2872,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-03,1066.0
2979,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-04,1068.0
3086,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-05,1070.0
3193,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-06,1072.0
3300,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-07,1074.0
3407,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-08,1076.0
3514,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-09,1078.0
3621,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-10,1080.0
3728,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-11,1082.0
3835,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2016-12,1084.0
3942,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-01,1086.0
4049,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-02,1087.0
4156,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-03,1089.0
4263,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-04,1090.0
4370,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-05,1091.0
4477,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-06,1091.0
4584,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-07,1092.0
4691,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-08,1092.0
4798,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-09,1092.0
4905,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-10,1092.0
5012,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-11,1093.0
5119,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2017-12,1094.0
5226,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-01,1095.0
5333,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-02,1096.0
5440,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-03,1097.0
5547,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-04,1099.0
5654,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-05,1100.0
5761,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-06,1102.0
5868,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-07,1103.0
5975,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-08,1105.0
6082,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-09,1106.0
6189,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-10,1108.0
6296,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-11,1109.0
6403,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2018-12,1110.0
6510,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-01,1110.0
6617,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-02,1112.0
6724,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-03,1114.0
6831,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-04,1115.0
6938,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-05,1118.0
7045,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-06,1120.0
7152,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-07,1123.0
7259,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-08,1125.0
7366,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-09,1127.0
7473,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-10,1130.0
7580,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-11,1131.0
7687,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2019-12,1133.0
7794,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-01,1135.0
7901,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-02,1137.0
8008,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-03,1139.0
8115,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-04,1141.0
8222,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-05,1143.0
8329,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-06,1145.0
8436,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-07,1146.0
8543,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-08,1148.0
8650,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-09,1150.0
8757,"Des Moines, IA",Des Moines, IA,41.5910323,-93.6046655,2020-10,1152.0
12,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-01,1025.0
119,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-02,1027.0
226,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-03,1029.0
333,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-04,1032.0
440,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-05,1034.0
547,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-06,1037.0
654,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-07,1039.0
761,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-08,1042.0
868,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-09,1044.0
975,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-10,1047.0
1082,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-11,1050.0
1189,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2014-12,1052.0
1296,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-01,1055.0
1403,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-02,1057.0
1510,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-03,1060.0
1617,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-04,1062.0
1724,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-05,1065.0
1831,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-06,1067.0
1938,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-07,1070.0
2045,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-08,1073.0
2152,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-09,1076.0
2259,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-10,1078.0
2366,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-11,1081.0
2473,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2015-12,1084.0
2580,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-01,1087.0
2687,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-02,1090.0
2794,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-03,1094.0
2901,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-04,1097.0
3008,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-05,1100.0
3115,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-06,1103.0
3222,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-07,1106.0
3329,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-08,1109.0
3436,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-09,1111.0
3543,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-10,1114.0
3650,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-11,1118.0
3757,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2016-12,1121.0
3864,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-01,1124.0
3971,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-02,1127.0
4078,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-03,1130.0
4185,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-04,1133.0
4292,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-05,1137.0
4399,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-06,1140.0
4506,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-07,1143.0
4613,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-08,1147.0
4720,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-09,1150.0
4827,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-10,1154.0
4934,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-11,1157.0
5041,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2017-12,1161.0
5148,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-01,1164.0
5255,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-02,1168.0
5362,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-03,1171.0
5469,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-04,1175.0
5576,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-05,1179.0
5683,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-06,1182.0
5790,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-07,1186.0
5897,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-08,1189.0
6004,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-09,1192.0
6111,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-10,1196.0
6218,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-11,1199.0
6325,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2018-12,1202.0
6432,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-01,1206.0
6539,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-02,1209.0
6646,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-03,1212.0
6753,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-04,1216.0
6860,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-05,1219.0
6967,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-06,1222.0
7074,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-07,1224.0
7181,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-08,1227.0
7288,"Detroit, MI",Detroit, MI,42.3315509,-83.0466403,2019-09,1230.0
